"Data Source","World Development Indicators",

"Last Updated Date","2024-06-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Czechia","CZE","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-5.73344202698548","0.69107450436928","3.65558250410311","2.40122877361731","4.51721118682281","2.73131645436628","5.47580748436066","5.22388531883616","2.19958760314902","3.89373823728846","4.5970173515188","1.90146355970694","5.67633304403742","4.90746073898372","2.17113143442282","4.15855750474576","3.31631730728405","7.41888979983558","5.73958603657205","3.89922745397054","3.5566504980595","2.01442643165214","3.25792951109147","2.73458177446628","2.25334930605008","0.949658716637955","-0.195325158058853","-0.933771769719319","-0.121636429790334","-3.98198719711668","-3.56741304331465",
"Germany","DEU","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Djibouti","DJI","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dominica","DMA","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","5.22372601692679","2.78564500755171","4.74148105920644","2.62326439987062","5.06191528139522","5.2634221006955","6.46717605392417","2.62857749185128","7.7984279577148","3.31216829469929","6.83638929325485","9.00286336493477","3.68913205254153","10.6334504993885","7.90721788892301","9.58963393479251","8.51612784974044","8.64013563222554","13.7079061769941","8.87051202125674","10.102438376694","15.0906979879191","4.96130154067544","11.5334341538102","6.97032746049459","7.5281558013436","7.443393749996","1.86602514278496","9.13092814954586","7.03647059437893","11.2247026226429","5.31781401359213","9.26204483088238","1.73079551638558","4.41629131792897","11.5018013612138","4.95235654384996","2.92551509396417","8.12491396444439","3.1758509480557","2.87163794982282","2.98383776701235",
"Denmark","DNK","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dominican Republic","DOM","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-33.356799609324","21.5705965570283","23.7238942594425","16.8374966126071","19.1788931963517","19.3541822661529","10.5575085815306","17.9689708749836","20.4276191390512","18.2742399974908","17.184522380505","17.8958206645937","-1.55091420822536","-8.63525201427491","17.3262411862842","12.0345137141633","7.60974471103748","8.65401435672139","14.1429457947122","6.34772067859711","6.93058716155887","9.88058813419776","8.49970558368276","9.18432964152428","12.105545410125","12.834607398428","9.3381614162872","8.0792258527232","9.71576484075912","5.97395752334564","1.69901512904323","1.0259702948332","7.52708778224265",
"Algeria","DZA","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-7.90216593817022","-4.04920735910824","8.13664538214316","15.1040086036663","-0.0959226272125652","-10.3343779978102","1.37540693567021","7.1128285028754","-0.750361450141733","-3.09251853771772","-3.88174750073226","-2.51051997721676","0.844558435135192","-6.18312466407401","16.5976144700803","-6.53956357206119","-7.62022648880852","-0.00226526216750234","7.04435828690779","6.4559997998832","13.6683505549034","7.08263566994981","2.9179062804633","1.72874977214071","7.05471454833543","13.3398767225761","-6.85953485187731","-12.1137201359953","10.4952640197309",
"East Asia & Pacific (excluding high income)","EAP","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Early-demographic dividend","EAR","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Egypt, Arab Rep.","EGY","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","-3.16791456635492","-3.11968024060413","0.565092117483826","-9.31164222571511","0.802685991893842","17.5847904670396","-7.80148477361178","2.03007518835544","6.23806586556923","3.06872172817116","1.88245857948588","3.43556713232915","3.15863419574568","-0.674911055017413","1.06753529927366","3.20463879557183","1.67092489009465","9.10124138379186","7.43541940070965","4.55215763100247","7.91322048801275","3.56345275833201","10.3918989204567","11.9358224030606","8.919600974251","11.2145133756357","10.3000319450927","6.3270259482789","1.52690342781043","6.52364099101768","4.88079671780393","-0.0776285947741143","0.107853155649855","0.710036320532945","0.818721618042144","-0.563878054302818","-6.26271950290427","3.29215715259614","0.414129139682314","1.54106846010719","6.9220113553922","-8.75819408123533","-2.35870301322626","2.19909578209052","4.88781543092962","4.36620669870869","0.142669652477037","-5.64282196335614",
"Euro area","EMU","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eritrea","ERI","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Estonia","EST","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ethiopia","ETH","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","-17.6706566824291","13.220281448312","12.9094870198957","2.80731501479443","0.393303170918855","2.64218947607065","-10.9874192517502","-6.51958863577435","0.549614574893553","11.0775593039487","2.10898845849346","13.6448984853101","10.2721165500366","10.6661618530292","8.17718734265505","3.83114860935056","17.63548320435","12.7439479024639","-5.11490798465178","2.97237710176469","-2.61706349411107","-4.08090892973127","-8.29255368266441","-17.121776241397","","","","","","","","","","","","","","","",
"European Union","EUU","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fiji","FJI","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.77887343066798","4.33787467123266","10.5264654815293","9.99411055447757","8.03928867641189","7.49017956978637","2.03699853753495","1.90572255876292","13.7671667883141","4.93889290541308","4.63466366292053","-0.0931103266438889","4.86842645405651","0.126377029737854","3.47307598853975","5.80554474941761","5.71579703642271","6.37407702274123","3.1275727442652","-1.75999518543958","3.30823157641273","2.39663949635745","-5.99464056019456","3.17797124974835","3.13543085775387","3.97454739022971","4.19184470016368","4.4126636231236","7.78283757894661","8.67345273450481","2.88792172200936","0.546647767883059",
"France","FRA","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Faroe Islands","FRO","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.4718933062289","12.8894145294441","14.2559615302164","11.6599745561652","16.0757273504096","14.0989790291573","14.0651917271088","15.166532831857","15.4202744858814","14.2402446657694","13.9847459504663","14.0359342250511","10.5211342076775","8.92658157763292","9.50856718334058","11.1261422382138","12.5540510551751","6.71894225397576","14.967719264089","12.3040444709656","22.1112803322771","13.2158438584572","5.96951408232746","5.95994897959184","18.7756345177665","18.8624815517605","10.4299741538462","","",
"Gabon","GAB","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","Real interest rate (%)","FR.INR.RINR","","","","","","","","2.64696680007498","2.11072153993054","0.568714231556396","-1.82936150952789","-0.449712101710171","0.290841701401936","-0.382676813004099","-5.26616889287531","-12.1674069852105","-3.48579009363747","-4.22003921619565","-2.12134308563352","-0.325891348381704","-2.83291883097184","1.51093325691578","4.2005616173381","4.47329856180165","4.42735446538422","6.38913554743711","6.29317098989334","4.07333888249851","3.73354991813483","5.47171817239626","6.37884867610088","4.95766034722133","6.04185527473246","3.19331441351036","4.01323042161781","-4.30116693107029","1.74889997536321","6.72038358318544","5.88489244059294","3.91747726808178","4.7654919175068","3.56338501922107","1.83824075881401","1.27256587456193","1.7147911062797","1.66448865616839","1.80122747507828","3.18446244759444","1.23016238661897","-1.22311479814417","-1.06684525744828","-1.65299755101744","-1.0230607320537","-1.58353943217226","-0.807141873842772","","","","","","","","","",
"Georgia","GEO","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.6559499381247","12.5915017351008","8.90886137260652","7.942062785524","6.95969854014203","7.71204166235267","20.4386061695395","-0.0524161381825589","5.33421645154787","14.4751367835711","14.33919979516","6.99857918583662","6.7481759122845","10.1159781025291","3.66225712829471","7.37748362882288","6.55865669781933","4.63543510413947","2.06923029008176","5.10459321971571","10.7663702088581",
"Ghana","GHA","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gibraltar","GIB","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","-32.8072595026807","-9.63381350453704","-5.46933012317207","-4.1413969449371","3.31472769458734","-1.04807224648463","0.617798331592909","23.666786029417","20.2823658432913","14.6752857952247","19.1578573730594","18.7963104334133","15.7153796860059","15.0126390589196","12.2999631183486","10.9310156857046","","","","","","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","-17.8854799949264","-8.90768226230317","7.94836522358604","18.0805883345672","11.5149952507673","12.9822062108341","-45.9484570813722","24.3256122236336","19.9168235532368","20.4501212728142","20.2748721929646","15.8084862644583","33.4667922576171","18.9382733066604","27.0954013360694","21.3105658477455","21.8009596150585","12.3276471183113","14.5618019700946","-29.7080592355656","29.5857607936759","28.0808453037745","22.5081465077466","23.9316435246054","21.5156286283877","20.2146854118755","22.4035581485361","23.2604386536329","20.830941492836","22.1346787273183","","","24.1318963090858","19.6801204275511","20.4680865814816","25.2583956439869","11.2848179913275","","",
"Guinea-Bissau","GNB","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.03361490004324","9.37799742119674","-1.16859705285801","-6.89817090377766","9.152822260556","-0.0966422929754068","-2.94782774137703","5.06776733044156","6.27830633988671","3.98901619051514","-8.17806829275465","2.38647889509622","-4.76114638458301","","","","","","",
"Equatorial Guinea","GNQ","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Grenada","GRD","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","7.83562917873119","10.7817513122902","5.35872882495752","4.27908844934381","8.78350941744128","7.8473169091993","5.21164607489031","3.05430971038122","12.3075851143033","5.27992089726184","7.70259948491638","9.765036457778","7.59495339411635","7.78452204067865","7.12835236156298","9.28555185844833","9.8238778383216","10.3832369979845","8.49301036776852","7.87371781001671","10.8965308423076","12.1346396745791","7.99137765738596","7.39131272579973","4.98861196232189","7.26792403678251","1.55891637090333","11.0040426570786","10.0470160967526","10.4380374487312","5.58064548514391","6.16684561719864","8.34606768150651","6.03764923330236","5.83642534217734","6.6843122956056","8.59987824067676","4.106838562838","7.15464657927515","3.65305391437644","4.73647444454436","3.94459269311282",
"Greenland","GRL","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.58841269281907","6.44892642783161","13.7756036385926","13.1531750593886","26.0278452141985","9.76338136820484","10.0574083332611","7.34454924202275","6.96981805724986","7.41195297211511","5.3412663024377","3.64159234246356","9.89283209859513","7.80319865201804","6.11382983166567","9.77861845512881","9.90635406784334","10.6095553827158","10.7558487120577","10.1204942310362","11.1120239240217","11.5054168764032","8.85915232499506","9.3829758216566","9.24498367528869","5.36509034161167","6.70849878358028",
"Guam","GUM","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","8.77822075361594","9.6571076114666","5.58238431490909","-3.5896120880842","0.427823490340527","2.41032706172447","-27.5411725608318","-6.93663234888921","-54.6984164302584","-15.145686150901","-43.0581813435781","15.6214197259086","2.06207171513902","1.53418484933053","6.11320586697944","13.3384742130302","15.3789556135872","13.3994316286384","5.30329961137327","10.0534953418167","16.6319781955821","13.3564755150324","9.81042651108707","7.27362353382847","6.41851576086257","-58.3271742993337","5.91420681228494","4.58925923220444","13.2356719952726","10.1656425967412","11.7587764160364","8.72119167293919","14.1124191336406","15.260022323101","9.54233962133676","11.9940959906913","10.66604440961","16.3598774102234","7.30175934817455","48.5203312216654","-11.10156244168","-3.18929091054009","26.3982621233891",
"High income","HIC","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.26381573914035","0.253089214125104","-2.33493714310189","-1.94535694380182","0.991173322038956","4.56717995319427","2.49071318205831","2.96483442844217","8.57134298420977","13.1335964561774","13.110032311831","8.77333686483038","8.80560129911972","11.7112756731574","8.93246723712895","6.36792278763779","8.49696456396464","4.29043899401711","3.98008088463985","5.39572427640913","4.71657088638229","1.06078622402983","1.40538131038811","3.13080668314919","2.09011225685257","1.30880431032397","3.30752241191273","2.06005792398755","1.33330374923762","2.99790777360805","4.33403058926107","4.28704391767746","3.35723222443726","2.52083573077384",
"Honduras","HND","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","8.13063619336187","11.6509141365129","12.5272068154292","14.3992749216085","13.696435759087","13.0074710996456","5.67652579398298","3.51675121875928","-6.36650751677457","-3.49108558068892","17.3709215892184","10.0530685105572","2.74949093468395","2.61573640429569","9.77048756186494","13.0595427652839","18.4892936720915","20.9868650553821","17.436909825413","14.5070191720073","16.7023341391041","14.2250659198217","12.6107713947498","10.7680920759953","11.4742824482469","9.35938603880539","9.41284412222124","10.9529575160613","13.5547928877014","9.97180699233074","14.3569629848232","18.4532824160286","12.8806218683924","12.8349768268253","15.0985365589809","14.1091275837915","15.5540781113514","13.5261185095151","13.1595005073251","10.8599265565956","4.8435865407753","7.74172345044945",
"Heavily indebted poor countries (HIPC)","HPC","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1.47953182750579","-41.9571288434739","-2.66049630219291","17.9695125360088","8.02419076619956","7.00227909509141","11.0428452164479","7.41245281256174","5.10626162131853","8.66270733023583","6.9762814144093","7.83103868623132","7.83118851079949","5.82701861494881","4.84892865050814","4.3201401423764","8.32630852540952","9.35966506185029","7.88482609604252","7.94671604726755","8.46742412602977","8.42296229391559","","","","","","","","","",
"Haiti","HTI","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-29.4866399341595","-2.56083209659728","9.1880098802986","1.36214803460204","1.39507568107908","7.53269346398112","-39.1298223703371","4.0633448058504","7.00096374173276","4.42753781592066","4.94294278231208","11.926604532383","11.3183065025137","18.2217518685271","4.55815126209532","5.13227968274662","9.39331785940299","6.98736420255494","0.671275931527155","0.597120820636305","8.36864815964039","7.33548726057978","-2.13538970338677","-0.905881386499465","6.16388449643877","-4.74015262677218","-3.41324776395879","-4.71816177844493","-14.6744257173042","",
"Hungary","HUN","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.176349599036119","1.34481569319488","2.47397792355967","-0.414709330879396","9.49789998074504","3.41902847575628","6.61885451407221","4.63616751262162","4.41076044801502","1.25216870884152","4.84125406063794","7.60394214515731","2.75271332722973","0.963652218551899","1.92186301468325","3.95508063432619","7.35881292030977","5.7625309101503","4.2667084007773","3.45423298504749","5.12902119970972","6.5622447703391","4.92951131347553","6.27071635883203","5.93703845906845","3.38782575776228","0.727927850740095","0.123325582574453","0.758582251116954","-2.44984029178709","-3.2203535626322","-2.85593422125175","-4.16562578727742","-3.26450115808617","-3.1304103307255","0.481988651849058",
"IBRD only","IBD","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA & IBRD total","IBT","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA total","IDA","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","18.7073399945406","4.95564883441266","13.2789624262367","11.4976577207151","10.7347833622872","15.2678722062404","15.6069117164198","1.20357312458082","9.26307725125066","8.16295467155872","9.69941919265937","8.21356548060178","-24.6001680765324","11.8265264290119","-1.6542124702018","3.71998595767745","12.322412494084","10.8520711500701","5.13441023115746","-0.245735468166921","1.65815142179629","2.33967409179142","-3.85224502680438","5.74795209554698","-1.74609753558857","4.59437674883754","7.75018856489028","6.37493124212137","6.79211858069728","8.34991063469474","9.22443234413206","6.50156399609036","6.47124983937941","8.62940479031393","9.98592671987597","2.7532239499583","-0.955296610119879","7.28195525441058",
"IDA only","IDX","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","10.7746313302481","-1.06114574577495","4.47650826090093","5.11823674143201","7.77470724439598","7.32098668508481","7.94709992039818","8.68167358478664","9.09322414508824","6.56018009415452","7.63863299594509","7.43584324824212","5.26952699827423","3.62471659575062","9.1327494058766","5.81477651213036","4.33710973757939","5.86417810908186","7.79299430029867","6.90957899531884","5.1212763287722","9.19124732238965","8.34261083140927","8.59144929637163","7.90717718897463","7.30788116038414","4.9101283033462","4.85514517186609","2.5706067017683","5.68184406453711","3.77175624965394","4.80859210766597","-1.98385922139866","1.31798086191937","2.47352048879347","3.86599286272159","6.69517609046494","7.55648841355898","6.23271141476385","5.32760886239731","5.36166638957659","6.89487542725514","4.13599957789666","0.316945144179775","1.70461092852253","",
"Not classified","INX","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iran, Islamic Rep.","IRN","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-6.46167585687774","-3.46702475355406","-0.508448106343776","-8.89795418787302","-6.21492024429028","7.07608798403852","-3.35048152849643","-16.7975500882945","-6.68652747407913","-18.8451930586965","3.86413888968712","13.9854467563743","7.86127268623941","","","","","","","",
"Iraq","IRQ","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.32229278445988","1.00248620061321","-3.44781782457288","-16.518135716307","-7.04600919896748","3.79313766571896","-8.4197228819977","44.3309717275955","-1.92209457308135","-8.46792182914735","10.9065508616124","13.588173817572","15.8985270212521","60.8767095545268","26.3997082773689","","","","","","","",
"Iceland","ISL","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","-4.32576596253485","-19.4890465926873","-3.18994511750921","0.390247038665885","-4.66442025933542","5.55401354516801","5.79826229104427","4.14936047877103","0.878499144593108","8.44488135535524","9.28059584801435","12.0556447585835","7.76123539975913","8.33588967680238","9.71322292753705","9.86585069728228","7.70544701579739","9.46976949078061","12.2809248145547","8.50591652279102","8.96792018463602","11.4020542510969","9.09827330820367","11.363285020982","8.55512700924078","14.3364494126248","7.14395432574383","7.38502029270726","3.6553690935997","4.46319256484599","4.72101402970896","5.90173989477714","3.45764445652863","1.46667925783666","5.84368814136005","6.26018300940988","4.21253038766199","2.38684774572715","1.67553661644041","-0.904005782066062","-1.1534939611993","5.31646443908259",
"Israel","ISR","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.56786003081063","3.21671217258539","1.115796421179","3.05135479652902","3.53237302246119","2.67270295193935","1.66648394864954","2.24324355280973","0.952189943362597","-1.59154858263942","",
"Italy","ITA","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.29134836509294","5.45217609952604","6.5857970618798","11.6470448122797","10.3400712831036","8.15255755961606","7.92064440362171","7.95225254420281","7.74330889097142","6.0940692269112","4.73663574381599","5.13824588590486","4.12890387539513","3.15873855355089","2.60067773160278","2.76222646529531","3.23826980965577","3.42416671160356","3.76243467546476","4.33259382637626","3.02700909877606","3.57968579295654","2.94466372553515","3.61919864683014","3.95121199746377","3.91764782821879","3.16786623371122","2.33532587673561","2.25808863862564","1.59483303043837","1.64891714021908","0.737515246016204","0.758006670454846","-1.29349992436979","-0.361661992063661",
"Jamaica","JAM","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","2.36180738031931","1.21659354942361","-10.1844178038285","-1.6620537846355","-2.24424896040948","7.14889215886953","7.49994070329471","0.00732712887253237","-12.7907091877853","-2.81105227200029","0.377481935316969","13.1959300782387","11.7220910106427","11.4339839432065","4.30295075298578","-8.57405786212888","-9.51239671005946","-5.95180111546834","13.9963685890666","14.6898926770619","17.6341273163771","21.2168081878077","19.0028612113975","18.7894494381255","11.5395515036715","11.8731499248838","8.63355883873942","6.50631402756646","4.67744636881316","5.2858669261501","8.07942404039826","5.27905752771502","2.8878167704987","4.27696229240151","9.69328443234426","12.9618004384749","10.3745623903729","8.5786763223903","9.62037590824989","9.67705080227993","11.2974879032959","7.84167820121275","8.66801756353355","9.5131944649357","8.30933538247401","3.78621013913841","-1.23477618955459","-0.0312361027640163",
"Jordan","JOR","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.9579526795186","6.23065063805362","12.7466134218609","12.2637923498281","10.0838838062209","9.16988049807552","6.99911416680844","5.00662804674494","5.4900361978485","-2.23328555079656","3.4533894775559","-11.8076616278916","5.89858086102657","0.87595563748754","2.64640624425561","3.99019709985347","2.70046942578587","5.36000685759248","6.17297626649221","6.66225302949733","6.4939601895352","6.24663280985486","7.75562004774149","8.24740390022244","4.70847117445251","4.64695387345622","",
"Japan","JPN","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.31235795489786","3.93924917998947","4.05049499696827","3.11725468088751","1.93461315379085","2.34822342550229","3.4446343617507","3.44952133352934","3.08779538469946","3.30182293293883","3.4858288403494","2.92424060900672","2.90562805999877","2.54882304592612","2.6068783891303","2.84698138591967","2.30603261085953","3.54576191505387","3.17448968701361","2.18007652818581","1.66402193295927","-0.459381591769","-0.948441229804994","0.62219276043703","1.06914440729003","","","","","","",
"Kazakhstan","KAZ","Real interest rate (%)","FR.INR.RINR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
